fias_id,address,porch,lat,lon,azimuth
0857c3a4-89fa-4b0c-a08f-f8f41531f403,"Челябинск, ул. 250-летия Челябинска, д. 16 А",3,55.179985124257,61.301744657391,52
0857c3a4-89fa-4b0c-a08f-f8f41531f403,"Челябинск, ул. 250-летия Челябинска, д. 16 А",2,55.180085623931,61.301988999148,322
0857c3a4-89fa-4b0c-a08f-f8f41531f403,"Челябинск, ул. 250-летия Челябинска, д. 16 А",1,55.18020874211,61.302262536152,322
b25cf390-484b-4d79-9100-db1a1cfc45e6,"Челябинск, пр-кт. Свердловский, д. 12 А",5,55.188649522779,61.385317623218,267
b25cf390-484b-4d79-9100-db1a1cfc45e6,"Челябинск, пр-кт. Свердловский, д. 12 А",4,55.188825551364,61.385301902701,267
b25cf390-484b-4d79-9100-db1a1cfc45e6,"Челябинск, пр-кт. Свердловский, д. 12 А",3,55.189009031423,61.385285283868,267
b25cf390-484b-4d79-9100-db1a1cfc45e6,"Челябинск, пр-кт. Свердловский, д. 12 А",2,55.189178120137,61.385270012508,267
b25cf390-484b-4d79-9100-db1a1cfc45e6,"Челябинск, пр-кт. Свердловский, д. 12 А",1,55.189346694187,61.385255190306,267
09f40793-e180-4282-a996-f9cd1d7f3ce0,"Челябинск, ул. Захаренко, д. 6 Б",3,55.200043256625,61.31265020494,90
09f40793-e180-4282-a996-f9cd1d7f3ce0,"Челябинск, ул. Захаренко, д. 6 Б",2,55.199833109589,61.312647959152,90
09f40793-e180-4282-a996-f9cd1d7f3ce0,"Челябинск, ул. Захаренко, д. 6 Б",1,55.19962296144,61.312646162521,90
1ca65661-1765-4302-9add-5a9c9e48b21e,"Челябинск, пр-кт. Ленина, д. 83 А",2,55.158732337553,61.372317204426,87
1ca65661-1765-4302-9add-5a9c9e48b21e,"Челябинск, пр-кт. Ленина, д. 83 А",1,55.158502169379,61.37233561989,87
6b936ba1-bf94-4ae4-9773-a15dd70386c0,"Челябинск, ул. Энгельса, д. 44 В",1,55.153974400154,61.380310862982,359
257c6df9-a286-43d8-98cb-db0e1bca437f,"Челябинск, ул. Сони Кривой, д. 49 А",6,55.157346936448,61.385485159019,87
257c6df9-a286-43d8-98cb-db0e1bca437f,"Челябинск, ул. Сони Кривой, д. 49 А",5,55.15722709068,61.385495489644,87
257c6df9-a286-43d8-98cb-db0e1bca437f,"Челябинск, ул. Сони Кривой, д. 49 А",4,55.157111873807,61.385505371112,87
257c6df9-a286-43d8-98cb-db0e1bca437f,"Челябинск, ул. Сони Кривой, д. 49 А",3,55.156984569061,61.385516150896,87
257c6df9-a286-43d8-98cb-db0e1bca437f,"Челябинск, ул. Сони Кривой, д. 49 А",2,55.156866522477,61.385526481522,87
257c6df9-a286-43d8-98cb-db0e1bca437f,"Челябинск, ул. Сони Кривой, д. 49 А",1,55.156750790191,61.38553636299,87
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",9,55.179914440191,61.292635291252,323
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",8,55.180070973099,61.292482577654,233
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",7,55.180239585853,61.292259346306,232
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",6,55.180398173719,61.292046445583,233
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",5,55.180549050079,61.291792222358,233
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",4,55.180705837511,61.29157842332,233
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",3,55.180888069994,61.291398760263,232
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",2,55.18104716932,61.291188105329,233
22aaa063-6a55-4819-bf46-6cd4cfc68f2f,"Челябинск, ул. Чичерина, д. 30",1,55.18116899939,61.291021467844,232
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",7,55.187125622225,61.456465990351,112
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",6,55.187002782497,61.456379752084,112
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",5,55.18684447802,61.456265216885,112
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",4,55.186760956734,61.45632899727,22
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",3,55.186706475062,61.456568847451,22
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",2,55.186649937398,61.456816333312,22
5ef901cd-151f-465f-adac-4d82ef440dc1,"Челябинск, ул. Арзамасская 3-я, д. 13",1,55.186595455574,61.457053937704,22
fa0d81f0-8e5f-4c1a-b140-fb16e046a2ec,"Челябинск, пр-кт. Победы, д. 291",4,55.187675055514,61.327776936009,91
fa0d81f0-8e5f-4c1a-b140-fb16e046a2ec,"Челябинск, пр-кт. Победы, д. 291",3,55.187429636066,61.327770647802,91
fa0d81f0-8e5f-4c1a-b140-fb16e046a2ec,"Челябинск, пр-кт. Победы, д. 291",2,55.187187041946,61.327764359595,91
fa0d81f0-8e5f-4c1a-b140-fb16e046a2ec,"Челябинск, пр-кт. Победы, д. 291",1,55.1869369937,61.327758071388,91
d0784d86-eeda-4a20-941f-1986d106bf70,"Челябинск, ул. Братьев Кашириных, д. 118 А",6,55.176111708866,61.305799203425,264
d0784d86-eeda-4a20-941f-1986d106bf70,"Челябинск, ул. Братьев Кашириных, д. 118 А",5,55.176307072336,61.305760575868,264
d0784d86-eeda-4a20-941f-1986d106bf70,"Челябинск, ул. Братьев Кашириных, д. 118 А",4,55.176515030552,61.305719702523,264
d0784d86-eeda-4a20-941f-1986d106bf70,"Челябинск, ул. Братьев Кашириных, д. 118 А",3,55.176718103654,61.305679727493,264
d0784d86-eeda-4a20-941f-1986d106bf70,"Челябинск, ул. Братьев Кашириных, д. 118 А",2,55.176892385818,61.305546327673,234
d0784d86-eeda-4a20-941f-1986d106bf70,"Челябинск, ул. Братьев Кашириных, д. 118 А",1,55.177056385148,61.305335672739,234
e7be4554-3628-419c-8906-b266edf7f8dc,"Челябинск, пр-кт. Комсомольский, д. 82",1,55.194892021181,61.306958030142,270
4824dcf9-8ee7-4ebb-b17c-5f3968bcf582,"Челябинск, ул. Культуры, д. 59",5,55.184730178919,61.439062479194,70
4824dcf9-8ee7-4ebb-b17c-5f3968bcf582,"Челябинск, ул. Культуры, д. 59",4,55.184543595029,61.439182404284,70
4824dcf9-8ee7-4ebb-b17c-5f3968bcf582,"Челябинск, ул. Культуры, д. 59",3,55.184351099159,61.439305922636,70
4824dcf9-8ee7-4ebb-b17c-5f3968bcf582,"Челябинск, ул. Культуры, д. 59",2,55.184163485463,61.439426296884,70
4824dcf9-8ee7-4ebb-b17c-5f3968bcf582,"Челябинск, ул. Культуры, д. 59",1,55.183980239997,61.439543976186,70
58faa273-8c9d-409a-a873-704b13369ca0,"Челябинск, пр-кт. Ленина, д. 42",3,55.161642628299,61.414356113935,88
58faa273-8c9d-409a-a873-704b13369ca0,"Челябинск, пр-кт. Ленина, д. 42",2,55.161384704457,61.414374080241,88
58faa273-8c9d-409a-a873-704b13369ca0,"Челябинск, пр-кт. Ленина, д. 42",1,55.161091034393,61.414393843177,43
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",8,55.190293111104,61.325901702854,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",7,55.190414398851,61.325903050326,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",6,55.190546221766,61.325904846957,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",5,55.190676759425,61.325906643588,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",4,55.190799587775,61.325908440218,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",3,55.190928325868,61.325910236849,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",2,55.191057320503,61.325912033479,270
211296bb-fa1c-4c8d-957b-a6b1f0f0d6fb,"Челябинск, пр-кт. Победы, д. 338",1,55.191181689436,61.32591383011,270
ee6b24d2-9aa7-40a9-8794-2dcafe4403a8,"Челябинск, ул. Плеханова, д. 4",4,55.156380958982,61.418962674712,350
ee6b24d2-9aa7-40a9-8794-2dcafe4403a8,"Челябинск, ул. Плеханова, д. 4",3,55.156410535318,61.419260466229,350
ee6b24d2-9aa7-40a9-8794-2dcafe4403a8,"Челябинск, ул. Плеханова, д. 4",2,55.156434967927,61.419505257143,305
ee6b24d2-9aa7-40a9-8794-2dcafe4403a8,"Челябинск, ул. Плеханова, д. 4",1,55.156630171072,61.419445968335,260
fa2d598f-96cb-43c7-849f-8c1bcebd578e,"Челябинск, ул. Молодогвардейцев, д. 38",1,55.193294102996,61.331942873139,314
8d696b30-1c70-4450-98ab-b714d7ef803c,"Челябинск, ул. Красного Урала, д. 4 А",2,55.197074633811,61.353325022689,360
8d696b30-1c70-4450-98ab-b714d7ef803c,"Челябинск, ул. Красного Урала, д. 4 А",1,55.196957991043,61.353086070824,135
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",7,55.177390036866,61.347847545245,89
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",6,55.177178227472,61.347851138506,89
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",5,55.176999062575,61.347853833452,45
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",4,55.17700086194,61.348223041033,360
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",3,55.177002661304,61.348614706497,360
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",2,55.177003946564,61.348864887304,315
30f87d55-6c02-4f85-85aa-4f600f4b4b22,"Челябинск, ул. Братьев Кашириных, д. 99 Б",1,55.177189023609,61.348862192358,270
faff9a81-0e13-4704-bb52-c2fe2d9ed542,"Челябинск, ул. Свободы, д. 92",3,55.151743374176,61.41444280136,258
faff9a81-0e13-4704-bb52-c2fe2d9ed542,"Челябинск, ул. Свободы, д. 92",2,55.151972552669,61.414359258038,258
faff9a81-0e13-4704-bb52-c2fe2d9ed542,"Челябинск, ул. Свободы, д. 92",1,55.152190926904,61.414279757136,258
1e00e51f-3335-442a-b6c1-403dbdffd4e8,"Челябинск, ул. Солнечная, д. 24 А",6,55.197278629371,61.314962917639,90
1e00e51f-3335-442a-b6c1-403dbdffd4e8,"Челябинск, ул. Солнечная, д. 24 А",5,55.197073092279,61.314962917639,90
1e00e51f-3335-442a-b6c1-403dbdffd4e8,"Челябинск, ул. Солнечная, д. 24 А",4,55.196879886442,61.314962917639,90
1e00e51f-3335-442a-b6c1-403dbdffd4e8,"Челябинск, ул. Солнечная, д. 24 А",3,55.1966620149,61.314962917639,90
1e00e51f-3335-442a-b6c1-403dbdffd4e8,"Челябинск, ул. Солнечная, д. 24 А",2,55.196486021094,61.314962917639,45
1e00e51f-3335-442a-b6c1-403dbdffd4e8,"Челябинск, ул. Солнечная, д. 24 А",1,55.196486021094,61.315276429673,360
c1c5b6bc-6a3e-4abe-9f0a-f2fd23c30668,"Челябинск, пр-кт. Победы, д. 362",1,55.189592101774,61.313145625819,315
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",8,55.195638156777,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",7,55.195769962329,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",6,55.195917183217,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",5,55.196052327914,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",4,55.196196464622,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",3,55.196334691489,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",2,55.196484993391,61.35407915837,270
f9d5ea0c-7799-4539-b7d0-daff87ba022c,"Челябинск, ул. Красного Урала, д. 6",1,55.196617053053,61.35407915837,270
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",9,55.183330778352,61.33190469474,268
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",8,55.183459540687,61.331897957375,268
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",7,55.183591386716,61.331890770853,268
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",6,55.183718863162,61.33188358433,268
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",5,55.183838628966,61.331847202561,254
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",4,55.183970987749,61.331745243777,241
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",3,55.184087925724,61.331629810263,241
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",2,55.184192784099,61.331526953163,241
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",14,55.182752499242,61.331439367422,301
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",13,55.182857104132,61.331548961887,301
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",12,55.182965820961,61.331663047928,301
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",11,55.183071196327,61.331773540708,301
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",10,55.183200987552,61.331877296123,289
1e0e6dd0-6f97-4bdb-98b2-116504f7d2c2,"Челябинск, ул. Молодогвардейцев, д. 62",1,55.184303039297,61.331418257013,241
0fd79fb3-3411-49f9-9719-879ddb2b030b,"Челябинск, ул. Курчатова, д. 25 А",3,55.150871660737,61.383510662024,268
0fd79fb3-3411-49f9-9719-879ddb2b030b,"Челябинск, ул. Курчатова, д. 25 А",2,55.151058917406,61.383496738137,268
0fd79fb3-3411-49f9-9719-879ddb2b030b,"Челябинск, ул. Курчатова, д. 25 А",1,55.151237170531,61.383483712566,268
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",9,55.179010958219,61.310421035562,142
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",8,55.178900945353,61.310181634539,142
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",7,55.17879504483,61.309938640255,142
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",6,55.178696084134,61.309719900483,97
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",5,55.178564478878,61.309900911013,52
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",4,55.178421563301,61.310100337006,52
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",3,55.178284045129,61.310291229004,52
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",2,55.178143441944,61.310480324371,52
67ac2d5b-12aa-4cc5-928d-3fc2f3b3cb49,"Челябинск, ул. 40-летия Победы, д. 47",1,55.178003352352,61.310673012999,52
bf884b1b-967d-4da9-9e40-b303abd7488a,"Челябинск, пр-кт. Победы, д. 287 А",1,55.18823707318,61.335592728139,360
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",9,55.140931900498,61.451227464772,288
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",8,55.141133097383,61.451338855867,288
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",7,55.141318598979,61.451441712967,288
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",6,55.141506415246,61.451471806529,258
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",5,55.141698347118,61.451402636252,258
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",4,55.141930413638,61.45134963565,48
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",3,55.142082979913,61.451107090524,48
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",2,55.14222268174,61.450704196119,13
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",10,55.140729158873,61.451114726203,288
aa84b099-dd40-44eb-b489-ef3d5053ed5d,"Челябинск, ш. Копейское, д. 43",1,55.142266933413,61.450369573675,13
e584a7ca-b79f-4ad2-95cf-a5c019a6179b,"Челябинск, ул. Чичерина, д. 17 А",2,55.184960966042,61.291467032225,52
e584a7ca-b79f-4ad2-95cf-a5c019a6179b,"Челябинск, ул. Чичерина, д. 17 А",1,55.184786462317,61.291705534933,52
339b18e5-a504-40c4-91c9-0a58778ffcb4,"Челябинск, ул. Кирова, д. 130",2,55.155175511653,61.40090294424,268
339b18e5-a504-40c4-91c9-0a58778ffcb4,"Челябинск, ул. Кирова, д. 130",1,55.155301793428,61.400895757718,268
0064e44c-57b5-4aef-a2a4-4e00aecefd9a,"Челябинск, ул. Набережная, д. 16",4,55.176216331265,61.406757264947,267
0064e44c-57b5-4aef-a2a4-4e00aecefd9a,"Челябинск, ул. Набережная, д. 16",3,55.17634922959,61.406745586848,267
0064e44c-57b5-4aef-a2a4-4e00aecefd9a,"Челябинск, ул. Набережная, д. 16",2,55.176479813972,61.406734357907,267
0064e44c-57b5-4aef-a2a4-4e00aecefd9a,"Челябинск, ул. Набережная, д. 16",1,55.176651783692,61.406719086547,267
4698d96a-5783-400b-9cdb-3fe4daf90ae8,"Челябинск, ул. Ворошилова, д. 23 А",3,55.196950026436,61.323585846051,90
4698d96a-5783-400b-9cdb-3fe4daf90ae8,"Челябинск, ул. Ворошилова, д. 23 А",2,55.196776603148,61.323585846051,90
4698d96a-5783-400b-9cdb-3fe4daf90ae8,"Челябинск, ул. Ворошилова, д. 23 А",1,55.196597012899,61.323585846051,90
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",9,55.145469646018,61.437552411201,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",8,55.145524441569,61.437280670828,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",7,55.145574091933,61.43703453244,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",6,55.145708893644,61.436927183764,64
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",5,55.14581205266,61.436990514991,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",4,55.145937849701,61.437067770106,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",3,55.146121270849,61.437180059516,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",2,55.146301346888,61.437291001454,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",19,55.145772692768,61.439708367883,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",18,55.145831861219,61.43941372047,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",17,55.145878424155,61.439078648869,289
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",16,55.145731532055,61.439205311324,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",15,55.145550681665,61.439094369387,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",14,55.145398385962,61.439000944597,109
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",13,55.145238371942,61.438700008977,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",12,55.145280819454,61.438490252358,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",11,55.145323781435,61.438276902478,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",10,55.14537343205,61.438030314933,199
33f32d6c-ece1-48b8-b924-13cdde74e0db,"Челябинск, ул. Барбюса, д. 3",1,55.146465729874,61.437392061923,109
5fcba412-99a7-4302-91ea-a9ef27dce12a,"Челябинск, ул. Цвиллинга, д. 63",3,55.14843750094,61.412881080238,82
5fcba412-99a7-4302-91ea-a9ef27dce12a,"Челябинск, ул. Цвиллинга, д. 63",2,55.148280843256,61.413057150034,36
5fcba412-99a7-4302-91ea-a9ef27dce12a,"Челябинск, ул. Цвиллинга, д. 63",1,55.148236341043,61.413397162369,352
67ced407-cbc4-4f85-b2bc-e50426b172e5,"Магнитогорск, пр-кт. Карла Маркса, д. 141/1",1,53.384014809429,58.979862405162,360
6c46f19b-558f-4beb-a4a1-97963fbca9b3,"Челябинск, ул. Российская, д. 161",2,55.166041990414,61.416679606417,87
6c46f19b-558f-4beb-a4a1-97963fbca9b3,"Челябинск, ул. Российская, д. 161",1,55.165801065379,61.416702513457,87
